,media_source,date,geo,cost,currency
2804,source_6,2007-12-04,CH,0.0,USD
2805,source_3,2007-12-07,NU,0.020379,USD
2806,source_7,2007-12-03,UK,61.25,USD
2807,source_2,2007-12-06,GF,0.4152089997,USD
2808,source_1,2007-12-05,AG,0.0,USD
2809,source_1,2007-12-07,MV,0.0,USD
2810,source_1,2007-12-07,TH,0.0,USD
2811,source_3,2007-12-05,MU,7.989054,USD
2812,source_1,2007-12-03,GF,0.0,USD
2813,source_4,2007-12-04,LA,0.0,USD
2814,source_3,2007-12-03,MA,0.0,USD
2815,source_1,2007-12-04,GH,3.4600000009,USD
2816,source_2,2007-12-06,AZ,3.4861939981,USD
2817,source_3,2007-12-02,CA,29.278271,USD
2818,source_1,2007-12-05,VE,1.099999994,USD
2819,source_3,2007-12-06,VI,1.950674,USD
2820,source_3,2007-12-04,LY,1.360973,USD
2821,source_1,2007-12-01,IE,0.0,USD
2822,source_3,2007-12-06,IS,2.468401,USD
2823,source_1,2007-12-04,EG,0.0,USD
2824,source_3,2007-12-01,FJ,0.98554,USD
2825,source_2,2007-12-04,HK,0.0682769996,USD
2826,source_3,2007-12-07,TJ,0.768174,USD
2827,source_5,2007-12-06,DK,0.0,USD
2828,source_2,2007-12-02,MA,0.0,USD
2829,source_7,2007-12-03,ES,0.0,USD
2830,source_3,2007-12-04,TR,48.583635,USD
2831,source_1,2007-12-01,MU,4.3199999034,USD
2832,source_2,2007-12-07,MV,0.1257680018,USD
2833,source_1,2007-12-05,LC,1.15200001,USD
2834,source_1,2007-12-01,,0.0,USD
2835,source_3,2007-12-01,QA,9.381688,USD
2836,source_6,2007-12-01,UK,0.0,USD
2837,source_6,2007-12-07,PR,0.0,USD
2838,source_3,2007-12-06,MM,0.0,USD
2839,source_1,2007-12-04,MN,3.7500001192,USD
2840,source_2,2007-12-03,CZ,3.3457250045,USD
2841,source_3,2007-12-05,DK,7.61181,USD
2842,source_8,2007-12-05,IE,0.0,USD
2843,source_1,2007-12-07,GD,0.7440000176,USD
2844,source_1,2007-12-06,MW,0.0,USD
2845,source_1,2007-12-01,SI,0.0,USD
2846,source_3,2007-12-06,CY,18.210123,USD
2847,source_3,2007-12-07,KY,1.787068,USD
2848,source_1,2007-12-02,MC,0.0,USD
2849,source_7,2007-12-02,CA,90.68,USD
2850,source_3,2007-12-03,AI,0.072311,USD
2851,source_6,2007-12-04,AS,0.0,USD
2852,source_2,2007-12-07,SR,0.0,USD
2853,source_2,2007-12-07,EC,15.3333819902,USD
2854,source_2,2007-12-06,FI,0.8668430056,USD
2855,source_3,2007-12-01,BG,25.168052,USD
2856,source_3,2007-12-05,CG,0.25743,USD
2857,source_1,2007-12-05,RE,0.0,USD
2858,source_1,2007-12-07,CM,0.1000000015,USD
2859,source_3,2007-12-06,GW,0.079526,USD
2860,source_1,2007-12-04,MT,0.0,USD
2861,source_1,2007-12-01,TW,0.0,USD
2862,source_1,2007-12-07,BM,0.0,USD
2863,source_1,2007-12-04,CK,0.2160000056,USD
2864,source_2,2007-12-02,RS,0.0,USD
2865,source_5,2007-12-04,SE,0.0,USD
2866,source_3,2007-12-06,TW,2.67548,USD
2867,source_1,2007-12-06,AO,0.0,USD
2868,source_2,2007-12-07,PY,0.4801119974,USD
2869,source_3,2007-12-02,TN,0.630078,USD
2870,source_3,2007-12-03,AU,127.630541,USD
2871,source_3,2007-12-02,BZ,0.380107,USD
2872,source_3,2007-12-03,GR,5.288918,USD
2873,source_7,2007-12-07,SO,0.0,USD
2874,source_1,2007-12-03,ZW,0.1700000018,USD
2875,source_7,2007-12-03,CA,10.46,USD
2876,source_1,2007-12-06,BW,0.0,USD
2877,source_3,2007-12-06,TO,0.206172,USD
2878,source_1,2007-12-07,SG,0.0,USD
2879,source_2,2007-12-06,DM,0.1067650014,USD
2880,source_3,2007-12-02,MQ,0.892573,USD
2881,source_3,2007-12-07,WS,0.460592,USD
2882,source_3,2007-12-04,SB,0.149992,USD
2883,source_1,2007-12-05,XK,0.0,USD
2884,source_3,2007-12-05,CM,7.25253,USD
2885,source_1,2007-12-07,TL,0.0,USD
2886,source_2,2007-12-01,SO,1.1745140026,USD
2887,source_2,2007-12-01,UK,3.0014069573,USD
2888,source_3,2007-12-01,BM,2.755871,USD
2889,source_3,2007-12-04,,2.613845,USD
2890,source_3,2007-12-06,DM,0.259859,USD
2891,source_2,2007-12-06,KZ,0.0,USD
2892,source_1,2007-12-01,LS,0.0,USD
2893,source_2,2007-12-05,MP,0.0,USD
2894,source_3,2007-12-05,KI,0.030944,USD
2895,source_2,2007-12-06,SK,0.0,USD
2896,source_3,2007-12-03,NR,0.149937,USD
2897,source_2,2007-12-04,HR,2.9171529616,USD
2898,source_2,2007-12-01,IL,0.1834839979,USD
2899,source_3,2007-12-03,GL,0.268171,USD
2900,source_3,2007-12-03,ZA,20.866797,USD
2901,source_3,2007-12-07,NC,0.548533,USD
2902,source_1,2007-12-02,BQ,0.0,USD
2903,source_7,2007-12-06,LY,0.0,USD
2904,source_1,2007-12-05,UY,0.3000000119,USD
2905,source_2,2007-12-02,IT,48.1153389359,USD
2906,source_3,2007-12-02,GP,0.299152,USD
2907,source_3,2007-12-01,LT,9.162398,USD
2908,source_1,2007-12-04,ST,0.0,USD
2909,source_3,2007-12-06,WF,0.0,USD
2910,source_7,2007-12-04,MD,0.0,USD
2911,source_5,2007-12-02,CY,0.0,USD
2912,source_1,2007-12-01,BE,8.1000001431,USD
2913,source_2,2007-12-03,KN,0.7317449992,USD
2914,source_3,2007-12-06,CF,0.100758,USD
2915,source_3,2007-12-01,NG,0.15938,USD
2916,source_3,2007-12-06,RO,6.890441,USD
2917,source_1,2007-12-07,PG,0.0,USD
2918,source_8,2007-12-01,AU,0.0,USD
2919,source_3,2007-12-04,SH,0.0,USD
2920,source_2,2007-12-07,CR,10.4608970099,USD
2921,source_2,2007-12-07,CH,9.5905179597,USD
2922,source_1,2007-12-03,EU,0.0,USD
2923,source_2,2007-12-02,IE,1.9730680023,USD
2924,source_1,2007-12-05,LU,0.0,USD
2925,source_3,2007-12-01,BE,4.78159,USD
2926,source_5,2007-12-01,LY,0.0,USD
2927,source_2,2007-12-05,MS,0.0245080005,USD
2928,source_2,2007-12-07,BY,0.0,USD
2929,source_7,2007-12-01,AE,0.0,USD
2930,source_1,2007-12-01,KN,0.0,USD
2931,source_1,2007-12-04,VC,0.0,USD
2932,source_1,2007-12-03,BT,0.0,USD
2933,source_3,2007-12-02,GD,0.822443,USD
2934,source_1,2007-12-02,KE,0.0,USD
2935,source_1,2007-12-07,GG,0.0,USD
2936,source_3,2007-12-02,TO,0.403493,USD
2937,source_7,2007-12-01,CN,0.0,USD
2938,source_1,2007-12-01,JP,0.0,USD
2939,source_3,2007-12-02,FR,32.779393,USD
2940,source_1,2007-12-06,DK,6.2299998701,USD
2941,source_3,2007-12-06,NR,0.072397,USD
2942,source_1,2007-12-03,AE,0.0,USD
2943,source_3,2007-12-02,IN,0.0,USD
2944,source_2,2007-12-06,MD,0.0,USD
2945,source_7,2007-12-02,SA,0.0,USD
2946,source_6,2007-12-01,IQ,0.0,USD
2947,source_3,2007-12-05,US,4166.894929,USD
2948,source_5,2007-12-02,BQ,0.0,USD
2949,source_2,2007-12-07,LT,5.6458200503,USD
2950,source_2,2007-12-01,RO,7.3802979928,USD
2951,source_1,2007-12-04,GM,0.6800000072,USD
2952,source_3,2007-12-05,AW,1.203997,USD
2953,source_2,2007-12-06,VC,0.511946998,USD
2954,source_3,2007-12-05,BI,0.417822,USD
2955,source_2,2007-12-03,GW,0.0,USD
2956,source_1,2007-12-01,HT,0.0,USD
2957,source_3,2007-12-02,RE,1.224738,USD
2958,source_3,2007-12-03,MT,2.784565,USD
2959,source_3,2007-12-03,MH,0.319896,USD
2960,source_1,2007-12-07,TN,0.0,USD
2961,source_2,2007-12-05,PY,0.9836069957,USD
2962,source_2,2007-12-06,CL,50.3937670771,USD
2963,source_3,2007-12-06,GD,0.142822,USD
2964,source_5,2007-12-05,AU,0.0,USD
2965,source_6,2007-12-01,SY,0.0,USD
2966,source_7,2007-12-05,TN,0.0,USD
2967,source_1,2007-12-05,MK,0.7100000083,USD
2968,source_2,2007-12-06,CA,2.1956410062,USD
2969,source_3,2007-12-04,NF,0.069553,USD
2970,source_3,2007-12-02,MG,0.887635,USD
2971,source_3,2007-12-07,QA,23.413126,USD
2972,source_3,2007-12-04,BJ,0.665355,USD
2973,source_3,2007-12-06,PG,0.443211,USD
2974,source_2,2007-12-03,SG,0.1510700006,USD
2975,source_3,2007-12-01,RO,3.048243,USD
2976,source_1,2007-12-05,VU,0.0,USD
2977,source_3,2007-12-02,MO,2.459369,USD
2978,source_3,2007-12-06,AM,1.224027,USD
2979,source_8,2007-12-01,DE,0.0,USD
2980,source_2,2007-12-07,PT,0.393313,USD
2981,source_7,2007-12-02,IE,16.44,USD
2982,source_1,2007-12-07,VE,1.8199999928,USD
2983,source_2,2007-12-04,GU,0.1065149989,USD
2984,source_3,2007-12-06,SE,15.82922,USD
2985,source_1,2007-12-01,AI,0.0,USD
2986,source_2,2007-12-06,MN,0.055808,USD
2987,source_4,2007-12-05,NL,0.0,USD
2988,source_1,2007-12-06,GE,7.3599998653,USD
2989,source_1,2007-12-07,GR,0.0,USD
2990,source_3,2007-12-02,IE,22.133567,USD
2991,source_4,2007-12-06,GH,0.0,USD
2992,source_2,2007-12-02,KN,0.3086000009,USD
2993,source_3,2007-12-02,TW,5.654754,USD
2994,source_7,2007-12-03,MX,11.55,USD
2995,source_3,2007-12-06,FI,13.095189,USD
2996,source_3,2007-12-02,IM,2.444175,USD
2997,source_5,2007-12-07,RS,0.0,USD
2998,source_2,2007-12-07,SI,1.1852770068,USD
2999,source_7,2007-12-06,PR,0.0,USD
3000,source_7,2007-12-04,NP,0.0,USD
3001,source_3,2007-12-06,MO,1.596706,USD
3002,source_3,2007-12-07,AO,3.503404,USD
3003,source_3,2007-12-07,UY,1.67932,USD
3004,source_3,2007-12-02,PL,12.039891,USD
3005,source_2,2007-12-07,EU,0.0,USD
3006,source_3,2007-12-01,VC,0.164647,USD
3007,source_1,2007-12-03,RS,7.9200002551,USD
3008,source_2,2007-12-05,CO,18.927800989,USD
3009,source_3,2007-12-07,VE,1.58138,USD
3010,source_3,2007-12-05,KR,4.328444,USD
3011,source_3,2007-12-04,GN,0.170072,USD
3012,source_8,2007-12-02,UK,0.0,USD
3013,source_3,2007-12-01,GD,0.759484,USD
3014,source_3,2007-12-02,GM,3.479926,USD
3015,source_3,2007-12-07,MP,0.560275,USD
3016,source_3,2007-12-05,CO,15.171654,USD
3017,source_3,2007-12-01,CG,0.661656,USD
3018,source_1,2007-12-02,AI,0.0,USD
3019,source_1,2007-12-04,LI,0.0,USD
3020,source_6,2007-12-06,PS,0.0,USD
3021,source_2,2007-12-02,AT,4.3099550194,USD
3022,source_1,2007-12-02,CV,0.400000006,USD
3023,source_2,2007-12-06,TH,0.8729219974,USD
3024,source_3,2007-12-06,CZ,0.984403,USD
3025,source_2,2007-12-02,LV,0.0,USD
3026,source_1,2007-12-02,BS,1.128000021,USD
3027,source_2,2007-12-01,SL,0.8441089997,USD
3028,source_2,2007-12-01,SE,0.8301709934,USD
3029,source_1,2007-12-01,GF,0.0,USD
3030,source_2,2007-12-03,MV,0.1653770003,USD
3031,source_6,2007-12-03,MX,0.0,USD
3032,source_5,2007-12-04,NL,0.0,USD
3033,source_7,2007-12-06,GT,0.0,USD
3034,source_1,2007-12-01,ML,0.0,USD
3035,source_1,2007-12-04,SX,0.0,USD
3036,source_1,2007-12-02,FR,0.5199999809,USD
3037,source_3,2007-12-05,LC,0.80118,USD
3038,source_1,2007-12-05,AT,0.0,USD
3039,source_2,2007-12-04,NO,0.0,USD
3040,source_3,2007-12-01,HR,8.176573,USD
3041,source_1,2007-12-04,HN,0.6599999964,USD
3042,source_1,2007-12-05,NF,0.0,USD
3043,source_1,2007-12-03,MD,0.6600000262,USD
3044,source_1,2007-12-07,CL,0.0,USD
3045,source_3,2007-12-07,LS,0.381412,USD
3046,source_5,2007-12-02,TT,0.0,USD
3047,source_7,2007-12-06,PR,0.0,USD
3048,source_2,2007-12-03,OM,0.0,USD
3049,source_1,2007-12-03,CH,2.0,USD
3050,source_3,2007-12-05,AE,60.63443,USD
3051,source_1,2007-12-02,DO,3.1899999082,USD
3052,source_2,2007-12-01,SG,0.1896310005,USD
3053,source_3,2007-12-04,AL,2.696375,USD
3054,source_3,2007-12-02,CL,16.605146,USD
3055,source_2,2007-12-05,ID,0.0,USD
3056,source_3,2007-12-06,KG,0.029895,USD
3057,source_3,2007-12-02,AT,14.97969,USD
3058,source_3,2007-12-04,UK,122.721406,USD
3059,source_2,2007-12-05,VE,2.6215400146,USD
3060,source_1,2007-12-06,MX,1.2799999714,USD
3061,source_1,2007-12-07,KM,0.0,USD
3062,source_3,2007-12-01,GM,1.379503,USD
3063,source_3,2007-12-02,SG,2.279988,USD
3064,source_3,2007-12-05,TN,0.448746,USD
3065,source_6,2007-12-06,GU,0.0,USD
3066,source_6,2007-12-06,HT,0.0,USD
3067,source_1,2007-12-01,UY,0.0,USD
3068,source_3,2007-12-06,DJ,0.110951,USD
3069,source_3,2007-12-01,DK,17.353696,USD
3070,source_6,2007-12-04,IL,0.0,USD
3071,source_1,2007-12-06,NG,0.0,USD
3072,source_1,2007-12-04,ZA,1.4400000274,USD
3073,source_3,2007-12-07,MX,11.874643,USD
3074,source_3,2007-12-01,MF,0.434691,USD
3075,source_3,2007-12-04,GY,1.413268,USD
3076,source_3,2007-12-04,KZ,20.997083,USD
3077,source_3,2007-12-04,MS,0.020536,USD
3078,source_3,2007-12-05,LB,4.366674,USD
3079,source_1,2007-12-05,MK,3.5,USD
3080,source_1,2007-12-03,PH,3.5600001365,USD
3081,source_1,2007-12-04,TZ,0.200000003,USD
3082,source_1,2007-12-03,BO,1.0800000429,USD
3083,source_1,2007-12-01,NL,1.2000000477,USD
3084,source_3,2007-12-02,CY,15.877483,USD
3085,source_2,2007-12-05,EC,14.4445130147,USD
3086,source_3,2007-12-01,GM,3.341837,USD
3087,source_7,2007-12-06,PE,0.53,USD
3088,source_3,2007-12-04,VG,0.502825,USD
3089,source_1,2007-12-02,SC,0.0,USD
3090,source_3,2007-12-03,CG,0.579382,USD
3091,source_3,2007-12-02,RE,1.177263,USD
3092,source_3,2007-12-03,IT,17.46663,USD
3093,source_1,2007-12-04,NR,0.0,USD
3094,source_2,2007-12-07,CG,0.678820993,USD
3095,source_3,2007-12-03,AM,3.959406,USD
3096,source_2,2007-12-01,CW,0.0,USD
3097,source_7,2007-12-05,AF,0.0,USD
3098,source_4,2007-12-04,IT,0.0,USD
3099,source_3,2007-12-07,TC,1.042606,USD
3100,source_3,2007-12-03,SR,1.335937,USD
3101,source_1,2007-12-05,TT,1.4640000463,USD
3102,source_1,2007-12-06,CD,0.0,USD
3103,source_1,2007-12-01,MP,0.0,USD
3104,source_2,2007-12-01,IS,1.5606120018,USD
3105,source_3,2007-12-07,IM,2.14863,USD
3106,source_3,2007-12-01,BJ,1.914637,USD
3107,source_8,2007-12-05,DK,0.0,USD
3108,source_5,2007-12-02,CH,0.0,USD
3109,source_10,2007-12-06,UK,0.0,USD
3110,source_3,2007-12-07,SE,25.330821,USD
3111,source_3,2007-12-05,TO,0.579481,USD
3112,source_2,2007-12-02,NC,2.0165760058,USD
3113,source_1,2007-12-06,LC,0.7680000067,USD
3114,source_3,2007-12-01,TL,0.486624,USD
3115,source_1,2007-12-01,DM,1.0800000429,USD
3116,source_3,2007-12-05,BN,2.442688,USD
3117,source_3,2007-12-04,MX,44.499681,USD
3118,source_1,2007-12-01,LV,0.0,USD
3119,source_3,2007-12-02,CH,13.885075,USD
3120,source_3,2007-12-03,SB,0.100392,USD
3121,source_10,2007-12-04,CA,0.0,USD
3122,source_1,2007-12-03,TM,0.1800000072,USD
3123,source_3,2007-12-05,TG,0.891574,USD
3124,source_3,2007-12-06,UZ,0.019981,USD
3125,source_2,2007-12-05,PS,1.3699249981,USD
3126,source_3,2007-12-03,BS,6.343289,USD
3127,source_1,2007-12-04,MO,0.0,USD
3128,source_3,2007-12-06,ST,0.04113,USD
3129,source_3,2007-12-06,YT,0.102708,USD
3130,source_2,2007-12-04,GW,0.0,USD
3131,source_2,2007-12-07,DO,2.3767200179,USD
3132,source_2,2007-12-04,ZA,2.4010199946,USD
3133,source_1,2007-12-01,AS,0.8640000224,USD
3134,source_3,2007-12-01,LI,0.180601,USD
3135,source_3,2007-12-05,VC,0.389708,USD
3136,source_3,2007-12-02,AW,1.566119,USD
3137,source_3,2007-12-05,LB,4.32162,USD
3138,source_3,2007-12-06,GQ,0.260035,USD
3139,source_1,2007-12-06,IL,0.0,USD
3140,source_1,2007-12-04,CK,0.0,USD
3141,source_3,2007-12-02,FM,0.113895,USD
3142,source_1,2007-12-04,UA,0.0,USD
3143,source_3,2007-12-02,UZ,0.0,USD
3144,source_1,2007-12-04,PF,0.2800000012,USD
3145,source_1,2007-12-03,MS,0.0,USD
3146,source_3,2007-12-05,GG,1.775485,USD
3147,source_3,2007-12-02,FM,0.289858,USD
3148,source_3,2007-12-03,JO,2.140722,USD
3149,source_5,2007-12-07,PL,0.0,USD
3150,source_2,2007-12-07,MQ,2.8267159904,USD
3151,source_3,2007-12-06,SZ,0.339221,USD
3152,source_2,2007-12-06,EU,0.0,USD
3153,source_2,2007-12-03,YE,0.0,USD
3154,source_5,2007-12-01,UK,0.0,USD
3155,source_1,2007-12-01,ZA,2.8000000119,USD
3156,source_1,2007-12-04,GM,0.0,USD
3157,source_3,2007-12-03,AZ,3.678922,USD
3158,source_3,2007-12-06,LS,0.837697,USD
3159,source_3,2007-12-07,FI,7.706543,USD
3160,source_3,2007-12-01,SJ,0.0,USD
3161,source_8,2007-12-01,CA,0.0,USD
3162,source_1,2007-12-04,VG,0.0,USD
3163,source_2,2007-12-07,SV,4.6481390054,USD
3164,source_2,2007-12-01,BW,0.1923470009,USD
3165,source_2,2007-12-04,PL,21.089762951,USD
3166,source_2,2007-12-03,TR,0.0,USD
3167,source_3,2007-12-03,NL,10.450914,USD
3168,source_3,2007-12-06,CF,0.140488,USD
3169,source_4,2007-12-03,CY,0.0,USD
3170,source_3,2007-12-07,IT,6.506143,USD
3171,source_1,2007-12-06,BN,1.400000006,USD
3172,source_2,2007-12-04,SV,2.4702439936,USD
3173,source_3,2007-12-03,PF,0.371857,USD
3174,source_3,2007-12-02,TT,2.299616,USD
3175,source_1,2007-12-02,TN,0.0,USD
3176,source_7,2007-12-04,IN,0.0,USD
3177,source_2,2007-12-06,FR,34.5780900754,USD
3178,source_2,2007-12-04,PK,0.7826970057,USD
3179,source_3,2007-12-04,FJ,3.011574,USD
3180,source_3,2007-12-06,CV,0.130362,USD
3181,source_8,2007-12-02,AE,0.0,USD
3182,source_1,2007-12-02,BO,2.5200001001,USD
3183,source_1,2007-12-07,CV,0.3700000048,USD
3184,source_1,2007-12-06,SE,0.3000000119,USD
3185,source_2,2007-12-03,DO,2.5255189809,USD
3186,source_3,2007-12-06,ZA,37.220861,USD
3187,source_3,2007-12-06,BQ,0.519834,USD
3188,source_2,2007-12-04,SM,0.005207,USD
3189,source_6,2007-12-05,FI,0.0,USD
3190,source_2,2007-12-04,BG,16.9297109053,USD
3191,source_3,2007-12-01,CO,4.08078,USD
3192,source_2,2007-12-03,KW,0.0,USD
3193,source_5,2007-12-06,MG,0.0,USD
3194,source_1,2007-12-07,AL,13.4199999273,USD
3195,source_3,2007-12-03,PR,24.604487,USD
3196,source_3,2007-12-03,FI,15.779905,USD
3197,source_3,2007-12-05,UK,236.092476,USD
3198,source_3,2007-12-05,CN,9.440013,USD
3199,source_3,2007-12-01,BZ,1.55312,USD
3200,source_1,2007-12-07,CI,0.0,USD
3201,source_2,2007-12-01,EG,0.0,USD
3202,source_1,2007-12-04,BR,0.0,USD
3203,source_1,2007-12-01,BR,0.2599999905,USD
3204,source_1,2007-12-03,RO,5.3299999684,USD
3205,source_1,2007-12-02,FI,0.0,USD
3206,source_2,2007-12-07,UY,5.4812150381,USD
3207,source_1,2007-12-03,TO,0.0,USD
3208,source_3,2007-12-03,GG,0.818307,USD
3209,source_3,2007-12-05,MP,0.376926,USD
3210,source_3,2007-12-03,PM,0.089998,USD
3211,source_3,2007-12-07,MH,0.14444,USD
3212,source_1,2007-12-06,SN,0.9599999785,USD
3213,source_2,2007-12-01,RO,10.0453189556,USD
3214,source_3,2007-12-01,LC,0.289466,USD
3215,source_3,2007-12-01,ME,0.479424,USD
3216,source_1,2007-12-06,DJ,0.0,USD
3217,source_3,2007-12-07,TJ,0.32735,USD
3218,source_1,2007-12-05,HN,0.2199999988,USD
3219,source_1,2007-12-05,BN,0.2800000012,USD
3220,source_1,2007-12-04,BA,0.2599999905,USD
3221,source_1,2007-12-01,BG,0.9199999869,USD
3222,source_3,2007-12-03,NI,1.300237,USD
3223,source_2,2007-12-05,HK,0.0761480016,USD
3224,source_1,2007-12-05,VC,0.0,USD
3225,source_3,2007-12-06,SX,0.113065,USD
3226,source_2,2007-12-07,MT,0.097653,USD
3227,source_6,2007-12-07,MP,0.0,USD
3228,source_1,2007-12-04,MY,0.0,USD
3229,source_1,2007-12-02,QA,0.0,USD
3230,source_1,2007-12-06,UG,0.0,USD
3231,source_1,2007-12-06,PY,0.0,USD
3232,source_1,2007-12-06,PA,0.25,USD
3233,source_3,2007-12-05,MR,0.133888,USD
3234,source_1,2007-12-06,CM,0.200000003,USD
3235,source_8,2007-12-06,None,0.0,USD
3236,source_7,2007-12-07,GT,0.0,USD
3237,source_8,2007-12-03,FR,0.0,USD
3238,source_1,2007-12-01,IQ,0.0,USD
3239,source_1,2007-12-01,BH,0.0,USD
3240,source_2,2007-12-02,PM,0.0303320001,USD
3241,source_3,2007-12-02,SR,1.203387,USD
3242,source_3,2007-12-01,PA,8.634177,USD
3243,source_1,2007-12-04,VI,0.0,USD
3244,source_3,2007-12-02,SS,1.670158,USD
3245,source_1,2007-12-05,KY,0.0,USD
3246,source_3,2007-12-07,GN,0.713192,USD
3247,source_3,2007-12-03,CA,164.058559,USD
3248,source_1,2007-12-01,IL,0.2280000001,USD
3249,source_7,2007-12-01,VI,0.0,USD
3250,source_2,2007-12-03,LT,16.0758150919,USD
3251,source_2,2007-12-03,FJ,0.7041630034,USD
3252,source_1,2007-12-06,US,0.0,USD
3253,source_3,2007-12-03,IE,45.102773,USD
3254,source_3,2007-12-04,TK,0.009888,USD
3255,source_2,2007-12-07,NZ,0.3487430039,USD
3256,source_3,2007-12-03,BM,0.470524,USD
3257,source_1,2007-12-07,FO,0.5400000215,USD
3258,source_1,2007-12-03,MQ,0.2300000042,USD
3259,source_1,2007-12-06,NO,3.780000031,USD
3260,source_3,2007-12-05,TK,0.020001,USD
3261,source_2,2007-12-05,BN,0.0717349998,USD
3262,source_1,2007-12-05,MD,1.1400000453,USD
3263,source_3,2007-12-04,CL,3.45034,USD
3264,source_3,2007-12-03,JP,20.547093,USD
3265,source_3,2007-12-02,MO,0.783652,USD
3266,source_3,2007-12-04,BG,8.243481,USD
3267,source_6,2007-12-04,PA,0.0,USD
3268,source_3,2007-12-04,CA,114.945782,USD
3269,source_1,2007-12-05,ES,7.0800002366,USD
3270,source_3,2007-12-02,GA,0.898004,USD
3271,source_6,2007-12-06,IN,0.0,USD
3272,source_2,2007-12-05,MC,0.3658429979,USD
3273,source_3,2007-12-06,JM,1.611136,USD
3274,source_3,2007-12-03,DO,16.881839,USD
3275,source_1,2007-12-07,BL,0.0,USD
3276,source_8,2007-12-07,US,0.0,USD
3277,source_3,2007-12-03,BR,5.56668,USD
3278,source_2,2007-12-03,NL,3.4031440208,USD
3279,source_1,2007-12-01,ZW,0.3400000036,USD
3280,source_3,2007-12-05,TD,0.123666,USD
3281,source_1,2007-12-02,AR,0.7199999839,USD
3282,source_2,2007-12-04,BO,0.9946820023,USD
3283,source_7,2007-12-03,QA,1.87,USD
3284,source_1,2007-12-03,NF,0.0,USD
3285,source_7,2007-12-01,RW,0.0,USD
3286,source_3,2007-12-06,PG,0.803899,USD
3287,source_1,2007-12-04,SL,0.75,USD
3288,source_1,2007-12-01,CI,0.0,USD
3289,source_3,2007-12-05,IL,26.321625,USD
3290,source_1,2007-12-02,RW,0.1800000072,USD
3291,source_2,2007-12-07,BQ,0.0,USD
3292,source_2,2007-12-05,ZM,0.0,USD
3293,source_3,2007-12-05,UZ,0.009948,USD
3294,source_3,2007-12-04,GR,6.112262,USD
3295,source_3,2007-12-06,TR,19.429752,USD
3296,source_8,2007-12-07,CN,0.0,USD
3297,source_8,2007-12-05,NL,0.0,USD
3298,source_4,2007-12-07,TH,0.0,USD
3299,source_7,2007-12-02,GI,0.0,USD
3300,source_3,2007-12-04,TM,0.492542,USD
3301,source_1,2007-12-07,FJ,0.2700000107,USD
3302,source_1,2007-12-01,BS,0.0,USD
3303,source_1,2007-12-07,MP,0.0,USD
3304,source_3,2007-12-07,MZ,3.783535,USD
3305,source_2,2007-12-05,MH,0.034119,USD
3306,source_1,2007-12-06,GW,0.0,USD
3307,source_8,2007-12-03,NL,0.0,USD
3308,source_3,2007-12-01,YE,1.130142,USD
3309,source_2,2007-12-02,FJ,0.4294219921,USD
3310,source_1,2007-12-07,RE,0.1700000018,USD
3311,source_1,2007-12-03,TC,0.5759999752,USD
3312,source_2,2007-12-07,BZ,0.6117630013,USD
3313,source_6,2007-12-05,PR,0.0,USD
3314,source_2,2007-12-05,AX,0.0370100003,USD
3315,source_2,2007-12-03,QA,0.0,USD
3316,source_1,2007-12-06,IR,0.0,USD
3317,source_1,2007-12-06,NI,0.1679999977,USD
3318,source_3,2007-12-03,GE,4.870014,USD
3319,source_3,2007-12-01,KI,0.050064,USD
3320,source_3,2007-12-07,DJ,0.200167,USD
3321,source_1,2007-12-07,FK,0.0,USD
3322,source_4,2007-12-06,CA,0.0,USD
3323,source_6,2007-12-06,JP,0.0,USD
3324,source_2,2007-12-06,HU,6.3646350336,USD
3325,source_3,2007-12-03,GF,0.393425,USD
3326,source_1,2007-12-07,AL,14.7399999499,USD
3327,source_3,2007-12-05,IM,1.099603,USD
3328,source_2,2007-12-07,KE,0.4391840026,USD
3329,source_3,2007-12-02,TC,0.674647,USD
3330,source_3,2007-12-06,TV,0.059891,USD
3331,source_3,2007-12-06,JM,0.553986,USD
3332,source_2,2007-12-05,ZW,0.3748590001,USD
3333,source_3,2007-12-02,NC,0.519909,USD
3334,source_2,2007-12-07,YT,0.0,USD
3335,source_2,2007-12-04,TV,0.001436,USD
3336,source_1,2007-12-06,PW,0.0,USD
3337,source_6,2007-12-01,HK,0.0,USD
3338,source_3,2007-12-07,FJ,1.945245,USD
3339,source_1,2007-12-02,BZ,0.0,USD
3340,source_2,2007-12-01,BM,0.7392489932,USD
3341,source_1,2007-12-04,ET,0.0,USD
3342,source_3,2007-12-03,TV,0.089697,USD
3343,source_2,2007-12-02,TC,0.0472919995,USD
3344,source_3,2007-12-04,MQ,0.312865,USD
3345,source_2,2007-12-05,CN,0.0,USD
3346,source_2,2007-12-05,JM,3.3244290012,USD
3347,source_3,2007-12-05,UK,230.566653,USD
3348,source_2,2007-12-03,PK,0.5814479989,USD
3349,source_3,2007-12-06,PY,1.997366,USD
3350,source_5,2007-12-02,AR,0.0,USD
3351,source_1,2007-12-05,EE,0.3000000119,USD
3352,source_2,2007-12-07,AR,8.7004289404,USD
3353,source_3,2007-12-02,SO,7.636757,USD
3354,source_3,2007-12-07,NR,0.118368,USD
3355,source_3,2007-12-03,MC,0.480871,USD
3356,source_1,2007-12-03,MF,0.0,USD
3357,source_6,2007-12-02,ZA,0.0,USD
3358,source_2,2007-12-03,GU,0.1220010018,USD
